SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Beijing,BAT
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Togo,Togo,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Senegal,Leopold Sedar Senghar,PMI
WINSTON - CLASSIC RED KS BOX,200,45379,Germany,Frankfurt,JTI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Great Britain,Bristol,IMPERIAL BRANDS
MARLBORO - PURPLE BURST MENTHOL KS BOX C TRU WHITE - HK DF DEPARTURE,200,114270,Hong Kong,Hong Kong,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE,400,142119,Aruba,Oranjestad,PMI
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,124242,Germany,Frankfurt,PMI
NATURAL AMERICAN SPIRIT - (BLUE) KS BOX,200,54054,Brazil,Sao Paulo - Guarulhos,JTI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Colombia,Cartagena de Indias,PMI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,200,43247,Greece,Thessaloniki,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,124252,Poland,Wroclaw,PMI
CAMEL - BLUE KS BOX,200,52735,Portugal,Faro Airport,JTI
MARLBORO - GOLD (3.5) KS RCB - SPAIN DF - IDM SPAIN,200,122496,Spain,Sevilla,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,600,51105,Turkey,Istanbul Asia Airport,BAT
MEVIUS - SKY BLUE KS RCB,200,89726,China,Nanchang Changbei,JTI
HONGTASHAN - KS BOX,200,56350,China,Qingdao Liuting,CHINA NATIONAL
MAYFAIR - SKY BLUE KS BOX,200,46686,Jamaica,Montego Bay,JTI
DAVIDOFF - SLIMS CLASSIC 100's OCTAGONAL PACK SLIMS,200,48009,China,Wuhan Tianhe,IMPERIAL BRANDS
MARLBORO - SUMMER SPLASH MENTHOL KS BOX C MUL WHITE - INDOCHINA DF,200,144213,Vietnam,Ho Chi Minh,PMI
MARLBORO - (RED FWD) KS BOX 400 - TURKEY DF,400,94143,Turkey,Trabzon Airport,PMI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - CANARY ISLANDS DF - IDM SPAIN,200,124961,Canary Islands,Lanzarote,PMI
PARLIAMENT - PLATINUM BLUE KS RCS 600 WHITE - TURKEY DF,600,137662,Turkey,Antalya Airport,PMI
GAULOISES - BLONDES (RED) KS BOX,400,45358,Cape Verde,Espargos,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,600,49844,Italy,Rome Fiumicino,JTI
LAMBERT & BUTLER - WHITE KS BOX,200,45980,Ireland,Dublin,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122589,Turkey,Diyarbakir Airport,PMI
VOGUE - PERLE VERTE 90's D-SHAPE PACK (FRONT RCB) SLIMS,200,96694,Indonesia,Ngurah Rai,BAT
UNDEFINED,0,0,Uzbekistan,Tashkent,KT & G
KENT - SPARK SILVER KS RCB,200,106880,Ghana,Accra,BAT
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Cape Verde,Espargos,IMPERIAL BRANDS
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Spain DP,Ibiza,IMPERIAL BRANDS
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,400,103541,Brazil,Sao Paulo - Guarulhos,BAT
MARLBORO - (GOLD) KS BOX 600 SPECIAL OUTER - TURKEY DF,600,42073,Turkey,Denizli Cardak Airport,PMI
LARK - KS BOX - JAPAN DF,200,40827,Japan,Naha,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - EGYPT DF - EGYPTAIR,400,123029,Egypt,Sharm El Sheikh,PMI
BOND STREET - GOLD + FRESH BURST MENTHOL KS BOX C 25 TRANSPARENT BUNDLE - AUSTRALIA DOM,200,124996,New Zealand,Auckland,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,125532,Germany,Duesseldorf,PMI
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Chile,Santiago Arturo Merino Benitez,BAT
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Tunisia,Tozeur,PMI
CAMEL - KS BOX,600,43011,Ecuador,Quito,JTI
WEST - RED KS BOX,200,46023,Spain,Valencia,IMPERIAL BRANDS
CHESTERFIELD - ORIGINAL RED KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,121898,France DP,Lyon Saint Exupery,PMI
JOHN PLAYER SPECIAL - BLUE KS BOX,400,51575,Great Britain,Humberside,IMPERIAL BRANDS
MARLBORO - DOUBLE ICE MENTHOL KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT - SAUDI ARABIA,200,141721,Saudi Arabia,RIYADH,PMI
PARISIENNE - ROUGE KS BOX,200,48674,Switzerland,Zurich,BAT
DAVIDOFF - GOLD 100's BOX SUPERSLIMS,200,57670,Morocco,Essaouira,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain,Sevilla,PMI
WEST - SILVER KS BOX,600,46755,Turkey,Denizli Cardak Airport,IMPERIAL BRANDS
MORE - MENTHOL KS BOX,200,46828,China,Dalian Zhoushuizi,JTI
CAMEL - BLUE KS BOX,200,52735,Russia,St. Petersburg Pulkovo,JTI
KENT - ISWITCH NEO KS RCB C,200,86526,Turkey,Bodrum Airport,BAT
WINSTON - BLUE KS BOX,400,54088,Mexico,Monterrey,JTI
HUANGHELOU - MANTIANYOU KS BOX,200,158272,Japan,Osaka - Kansai,CHINA NATIONAL
CORSET - MAUVE A PORTER 100's NEW GENERATION SHOULDER BOX SUPERSLIMS,200,109455,Portugal,Faro Airport,KING'S TOBACCO
STERLING - KS BOX,200,44904,Poland,Gdansk,JTI
AMERICAN SPIRIT - YELLOW KS BOX,200,106489,Tunisia,Monastir,JTI
WINSTON - (RED) KS BOX,200,56993,Tunisia,Monastir,JTI
SOVEREIGN - KS BOX,200,44887,Great Britain,Liverpool,JTI
CORSET - (LILAC) 100's BOX SUPERSLIMS,200,105816,Italy,Milan - Malpensa,KING'S TOBACCO
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Cambodia,Phnom Penh,BAT
ORIS,200,56124,Cambodia,Phnom Penh,OTHER LOCAL TMO IND.
SUPERKINGS - BLUE 100's BOX,200,46019,Spain,Gerona,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,400,49844,Tanzania,Dar Es Salaam,JTI
WINSTON - XS FRESH MENTHOL MENTHOL 100's D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,70991,France,Nantes,JTI
MARLBORO - TOUCH BLUE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124504,Turkey,Antalya Gazipasa Airport,PMI
WINSTON - LIGHTS 100's BOX SUPERSLIMS,400,54249,Tunisia,Jerba,JTI
WINSTON - XSTYLE DUO KS D-SHAPE PACK (FRONT RCB) C SLIMS,200,114057,Saudi Arabia,Jeddah,JTI
WINSTON - XSTYLE DUO KS D-SHAPE PACK (FRONT RCB) C SLIMS,400,114057,Saudi Arabia,DAMMAM,JTI
SILK CUT - SILVER KS BOX,200,46016,Spain DP,Madrid Barajas,JTI
DUNHILL - (RED) KS BOX,200,50854,Germany,Frankfurt,BAT
WINSTON - (RED) KS BOX,200,56993,Nigeria,Lagos,JTI
WINSTON - SLENDER BLUE 100's RCB SLIMS,200,144468,Turkey,Bodrum Airport,JTI
GAULOISES - BLONDES (YELLOW) KS BOX,400,103691,Tunisia,Monastir,IMPERIAL BRANDS
STATE EXPRESS 555 - GOLD KS BOX,200,59744,China,Taiyuan Wusu,BAT
CAMEL - (YELLOW) KS BOX,600,49844,United Arab Emirates,Dubai,JTI
BENSON & HEDGES - SILVER KS BOX,200,42858,Nigeria,Lagos,BAT
UNDEFINED,200,0,Myanmar,Yangon,CHINA NATIONAL
LAMBERT & BUTLER - MENTHOL MENTHOL KS BOX,200,91250,Morocco,Oujda,IMPERIAL BRANDS
FURONGWANG - (BLUE) KS SOFT,200,52080,China,Chongqing Jiangbei,CHINA NATIONAL
MARLBORO - RED 3.5 KS BOX - SOUTH AFRICA DF,200,125698,Zambia,Lusaka,PMI
WINSTON - EXPAND DUO KS BOX C,600,121580,Turkey,Antalya Gazipasa Airport,JTI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,200,97296,Brazil,Natal,JTI
PARLIAMENT - AQUA BLUE KS RCS 400 WHITE - UAE DF,400,120064,United Arab Emirates,Ras El Khaymah,PMI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Spain,Jerez De La Frontera,IMPERIAL BRANDS
SILK CUT - PURPLE KS BOX,200,45375,Spain DP,Bilbao,JTI
WINSTON - SILVER KS BOX,200,55025,Saudi Arabia,Jeddah,JTI
NATURAL AMERICAN SPIRIT - ORGANIC MINT LIGHT MENTHOL KS BOX 14,140,126207,Japan,Chubu,JTI
STERLING - DUAL KS BOX C,200,99392,Greece,Alexandoupolis,JTI
GLAMOUR - MENTHOL 100's L-STICK BOX SUPERSLIMS,200,54225,Ecuador,Quito,JTI
MARLBORO - ICE BLAST MEGA 1 MENTHOL KS BOX C WHITE - JAPAN DF,200,119098,Japan,Tokyo - Shinjuku,PMI
PANDA - KS BOX,200,51675,China,Pengsheng,CHINA NATIONAL
PALL MALL - (BLUE) KS BOX,200,51685,Spain DP,Malaga,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Brazil,Sao Paulo - Guarulhos,BAT
KOOL - MILDS MENTHOL KS BOX,200,46219,Japan,Tokyo - Narita,BAT
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Mexico,Monterrey,PMI
SUPERKINGS - BLUE 100's BOX,200,46019,Switzerland,Zurich,IMPERIAL BRANDS
LEADER - (RED) KS BOX,200,49143,Turkey,Gaziantep Airport,KARELIA TOBACCO
STERLING - DUAL KS BOX C,200,99392,Portugal,Porto,JTI
CAMEL - (YELLOW) KS BOX,600,49844,Mexico,Monterrey,JTI
KENT - NANOTEK NEO KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,55423,China,Chengdu Tianfu,BAT
PHILIP MORRIS - KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,122362,France,Lyon Saint Exupery,PMI
ESSE - CHANGE W 100's BOX C SUPERSLIMS,200,94328,South Korea,Jeju,KT & G
MARLBORO - DOUBLE FUSION PURPLE KS RCB C WHITE - TURKEY DF,200,118916,Turkey,Izmir Airport,PMI
MARLBORO - (RED FWD) 100's SOFT 600 SPECIAL OUTER - TURKEY DF - BASE PRODUCT DF,600,98006,Turkey,Cukurova Airport,PMI
VOGUE - LILAS 100's BOX SUPERSLIMS,400,51103,Kuwait,Kuwait,BAT
LAMBERT & BUTLER - KS BOX,600,43912,Great Britain,Southampton,IMPERIAL BRANDS
BENSON & HEDGES - GOLD KS BOX,200,42846,Egypt,Cairo,BAT
STERLING - MENTHOL MENTHOL KS BOX,200,58605,Canary Islands,Tenerife,JTI
BENSON & HEDGES - GOLD KS BOX,600,42846,Morocco,Tangier,BAT
SAMPOERNA A - (SKM) MENTHOL KS BOX SLIMS WHITE - MALAYSIA DF,200,123655,Malaysia,Johor Bahru,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Morocco,Rabat,BAT
CAMEL - BLUE KS BOX,200,52735,Spain,Alicante,JTI
CAMEL - KS BOX,200,43011,China,Quanzhou,JTI
MAYFAIR - KS BOX,600,44279,Great Britain,Manchester,JTI
DAVIDOFF - MAGNUM 90's BOX,200,42491,Jordan,Amman,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Mexico,Los Cabos,PMI
FORTUNA - RED LINE KS BOX,200,61088,Spain,Almeria,IMPERIAL BRANDS
RAISON - HYVAA KS BOX C,200,109181,South Korea,Daegu,KT & G
CAMEL - ACTIVATE KS BOX C,200,67982,Dominican Republic,Santo Domingo Las Americas,JTI
MARLBORO - (GOLD 3.0) KS RCB WHITE - SOUTH ASIA DF,200,113634,Sri Lanka,Colombo,PMI
PARLIAMENT - PLATINUM BLUE KS RCS WHITE - TURKEY DF,200,137665,Turkey,Istanbul Airport,PMI
SIMPLE - ACE 1MG 100's BOX SLIMS,200,57969,South Korea,Daegu,KT & G
MARLBORO - GOLD (3.5) KS RCB 400 - TURKEY DF,400,123071,Turkey,Dalaman Airport,PMI
MARLBORO - W-BURST (2.0) MENTHOL KS BOX C WHITE - JAPAN DF,200,118635,Japan,Tokyo - Haneda,PMI
WEST - RED KS BOX,600,46023,Turkey,Istanbul Asia Airport,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,400,51105,Turkey,Bodrum Airport,BAT
MARLBORO - RED 3.5 100's BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,125533,Germany,Hamburg,PMI
MEVIUS - ORIGINAL KS BOX,200,87831,Japan,Chubu,JTI
BOHEM - CIGAR NO.6 KS BOX,200,54720,South Korea,Daegu (downtown),KT & G
BOHEM - CIGAR MINI NO.5 KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,88576,South Korea,Seoul,KT & G
DUNHILL - (RED) KS BOX,200,50854,China,Xian Xianyang,BAT
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Ankara Airport,PMI
CORSET - MAUVE A PORTER 100's NEW GENERATION SHOULDER BOX SUPERSLIMS,200,109455,Turkey,Antalya Airport,KING'S TOBACCO
NEWS - KS BOX,200,44311,Spain DP,Gerona,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB 400 WHITE - ARGENTINA DF,400,123959,Argentina,Buenos Aires Aeroparque,PMI
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Spain,Valencia,IMPERIAL BRANDS
DUNHILL - (WHITE) KS BOX,400,53297,United Arab Emirates,Dubai,BAT
MARLBORO - GOLD (3.5) KS RCS WHITE - GENERIC DF-ENG TXT,200,123515,Lebanon,Beirut - Rafik Hariri,PMI
CAMEL - (BLUE) KS BOX,200,45351,Brazil,Salvador,JTI
WINSTON - BLUE KS RCB,200,53483,Kuwait,Kuwait,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GREECE,200,125727,Greece,Thessaloniki,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,400,51105,Turkey,Samsun Airport,BAT
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - UAE DF - IDM UAE,200,142106,United Arab Emirates,Dubai,PMI
MARLBORO - (RED FWD) KS RCB 400 TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,400,122747,Great Britain,Edinburgh,PMI
DOUBLE HAPPINESS - KS BOX,200,46152,China,Hohhot Baita,NANYANG BROTHERS
WINSTON - RED KS BOX,240,54579,Switzerland,Basel,JTI
CHUNGHWA - KS BOX,200,43087,China,Taiyuan Wusu,CHINA NATIONAL
SILK CUT - SILVER KS BOX,200,46016,Great Britain,London Heathrow,JTI
SILK CUT - PURPLE KS BOX,200,45375,Great Britain,London Gatwick,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125044,Great Britain,Manchester,PMI
DUNHILL - NEW 1MG KS OCTAGONAL PACK,200,97339,South Korea,Incheon,BAT
DUNHILL - SWITCH 6MG KS OCTAGONAL PACK C,200,92588,South Korea,Cheongju,BAT
DUNHILL - FROST MENTHOL KS RCB,200,50942,South Korea,Incheon,BAT
DUNHILL - NEW 3MG KS OCTAGONAL PACK,200,97341,South Korea,Incheon,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,China,Weihai Dashuibo,BAT
CLOUD 9 - 100's OCTAGONAL PACK SUPERSLIMS,200,52984,South Korea,Seoul,KT & G
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Nanjing Lukou,BAT
CAMEL - ACTIVATE KS BOX C,200,67982,Aruba,Oranjestad,JTI
VOGUE - CLIC BLEUE 100's BOX C SUPERSLIMS,200,104076,Morocco,Agadir,BAT
CAMEL - KS BOX,200,43011,China,Yantai Penglai,JTI
LUCKY STRIKE - ADDITIVE FREE (RED) KS BOX,200,86131,Spain,Reus,BAT
ESSE - CHANGE 1MG 100's BOX C SUPERSLIMS,200,90020,China,Guiyang Longdongbao,KT & G
L&M - RED LABEL (5.0 CWB) KS RCB 600 - TURKEY DF,600,122596,Turkey,Dalaman Airport,PMI
STERLING - DUAL KS BOX C,200,99392,Great Britain,London Heathrow,JTI
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER WHITE - ARGENTINA DF,600,125466,Argentina,Rosario,PMI
MARLBORO - GOLD (3.5) KS RCS 600 SPECIAL OUTER WHITE - GENERIC DF-ENG TXT,600,123518,Ethiopia,Addis Ababa,PMI
THIS - PLUS KS BOX,200,46910,South Korea,Busan - Kimhae,KT & G
MARLBORO - (RED FWD) KS BOX 400 - NORTH AFRICA DF,400,100605,Morocco,Ouarzazate,PMI
WINSTON - BLUE 100's BOX SUPERSLIMS,400,54235,Turkey,Ankara Airport,JTI
VOGUE - MENTHOL 100's BOX SUPERSLIMS,200,46753,Turkey,Istanbul Asia Airport,BAT
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,124242,Germany,Dortmund,PMI
MAYFAIR - SKY BLUE KS BOX,200,46686,Morocco,Ouarzazate,JTI
MARLBORO - (RED FWD) KS BOX TRANSPARENT BUNDLE WHITE - LA&CANADA DF-ENG TXT,200,104440,Dominican Republic,Santo Domingo Las Americas,PMI
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - JAPAN DF,200,125146,Japan,Okayama,PMI
SILK CUT - PURPLE KS BOX,200,45375,Portugal,Madeira,JTI
MARLBORO - TOUCH 3.5 KS RCT SLIMS WHITE - ENGLISH GHW TPD2 DF - IDM GREECE,200,124700,Greece,Santorini,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,124253,Poland,Lublin,PMI
LUCKY STRIKE - (PURPLE) KS BOX,200,97914,China,Urumchi Diwobao,BAT
LUCKY STRIKE - KS BOX,200,43972,China,Shenyang Taoxian,BAT
MARLBORO - PURPLE BURST MENTHOL KS BOX C TRU 200 JUMBO WHITE - INDOCHINA DF,200,122623,Vietnam,Danang,PMI
BENSON & HEDGES - KS BOX,200,45433,Great Britain,London Stansted,BAT
CAMEL - (YELLOW) KS BOX,200,49844,Canary Islands,Gran Canaria,JTI
JOHN PLAYER - GOLD KS BOX,200,63855,Saudi Arabia,DAMMAM,BAT
WINSTON - CLASSIC RED KS BOX,200,45379,Bulgaria,Sofia,JTI
DUNHILL - (BLUE) KS BOX,200,49364,Indonesia,Ngurah Rai,BAT
NATURAL AMERICAN SPIRIT - (YELLOW) KS BOX,400,54462,Mexico,Mexico City,JTI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Greece,Athens,IMPERIAL BRANDS
FORTUNA - (BLUE) KS BOX,200,45967,Spain DP,Santiago De Compostela,IMPERIAL BRANDS
NATURAL AMERICAN SPIRIT - (YELLOW) KS BOX,400,54462,Mexico,Los Cabos,JTI
LAMBERT & BUTLER - LIGHTS KS BOX,400,43914,Greece,Thessaloniki,IMPERIAL BRANDS
KENT - SPARK SILVER KS RCB,200,106880,Dominican Republic,Santo Domingo Las Americas,BAT
MARLBORO - SUMMER SPLASH MENTHOL KS BOS C MUL WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,144126,China,Shenyang Taoxian,PMI
MARLBORO - SOL SHUFFLE MENTHOL KS BOS C MUL WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,144489,China,Wenzhou Longwan,PMI
PUEBLO - BLUE KS BOX,200,56602,France,Paris Charles De Gaulle,POESCHL TABAK
DAVIDOFF - LIGHTS 90's OCTAGONAL PACK,400,43250,Greece,Thessaloniki,IMPERIAL BRANDS
WINSTON - SILVER KS BOX,200,55025,Austria,Salzburg,JTI
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,600,91074,Tunisia,Tunis,JTI
DAVIDOFF - GOLD KS BOX,400,88458,Germany,Duesseldorf,IMPERIAL BRANDS
STERLING - (RED) KS BOX,400,61078,Great Britain,Birmingham,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Turkey,Gaziantep Airport,BAT
WINSTON - SILVER KS BOX,600,55025,Jordan,Amman,JTI
MARLBORO - TOUCH AQUA KS RCS C SLIMS WHITE - TURKEY DF,200,114636,Turkey,Istanbul Asia Airport,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Germany,Dortmund,IMPERIAL BRANDS
SILK CUT - SILVER KS BOX,200,46016,Greece,Kos,JTI
SUPERKINGS - BLACK 100's BOX,200,70127,Great Britain,London Luton,IMPERIAL BRANDS
GAULOISES - BLONDES (RED) KS BOX,400,45358,Jordan,Amman,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX WHITE - SERBIA DF - IDM SERBIA,200,125610,Serbia,Belgrade,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Ivory Coast,Abidjan,BAT
WINSTON - EXCEL (BLACK CAPSULE) MENTHOL KS RCB C,1,85545,Morocco,Tangier,JTI
CHUNGHWA - KS BOX,200,43087,Kyrgyzstan,Manas,CHINA NATIONAL
KENT - S SERIES SPARK 1 MENTHOL 100's BOX C SUPERSLIMS,400,98080,Tunisia,Tunis,BAT
DAVIDOFF - GOLD KS BOX,400,88458,Saudi Arabia,Medina,IMPERIAL BRANDS
DUNHILL - SWITCH CAPSULE KS OCTAGONAL PACK C,200,66953,Saudi Arabia,Medina,BAT
SUPERKINGS - BLUE 100's BOX,200,46019,Greece,Athens,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Turkey,Diyarbakir Airport,BAT
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Spain DP,Reus,IMPERIAL BRANDS
SILK CUT - PURPLE KS BOX,200,45375,Spain,Santander,JTI
WINSTON - CLASSIC KS BOX,600,54087,United Arab Emirates,Abu Dhabi,JTI
FORTUNA - ROJO KS BOX,200,56044,Canary Islands,Tenerife,IMPERIAL BRANDS
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - UAE DF,200,120075,United Arab Emirates,Sharjah,PMI
MARLBORO - (RED FWD) KS BOS 600 SPECIAL OUTER - GENERIC DF-ENG TXT - SAUDI ARABIA,600,125328,Saudi Arabia,DAMMAM,PMI
MARLBORO - DOUBLE ICE KS RCS C JUMBO RC WHITE - UAE DF,200,120131,United Arab Emirates,Ras El Khaymah,PMI
KENT - MIX AROMA KS RCB C,600,101267,Turkey,Antalya Gazipasa Airport,BAT
CAMEL - FILTER KS BOX,200,88440,Lithuania,Vilnius,JTI
THE KING - SILVER KS RCB,200,92676,Bulgaria,Bourgas,KING'S TOBACCO
UNDEFINED,0,0,Lebanon,Beirut - Rafik Hariri,BAT
DUNHILL - SWITCH (GREEN) KS OCTAGONAL PACK C,200,103540,Kyrgyzstan,Manas,BAT
MARLBORO - DOUBLE FUSION PURPLE KS RCB 600 C SPECIAL OUTER WHITE - TURKEY DF,600,118939,Turkey,Adana Airport,PMI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Spain DP,Gerona,IMPERIAL BRANDS
WINSTON - EXPAND DUO KS BOX C,600,121580,Morocco,Marrakech,JTI
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,139320,Tunisia,Tunis,PMI
WEST - SILVER KS BOX,400,46755,Macedonia,Skopje,IMPERIAL BRANDS
FORTUNA - AZUL KS BOX,200,55863,Spain DP,Reus,IMPERIAL BRANDS
MARLBORO - WHITE (3.5) KS RCS WHITE - GENERIC DF-ENG TXT - SAUDI ARABIA,200,125066,Saudi Arabia,Jeddah,PMI
FORTUNA - ROJO KS BOX,200,56044,Spain DP,Sevilla,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,400,43912,Great Britain,Glasgow,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Uganda,Entebbe,PMI
MARLBORO - GOLD (3.5) KS RCS 600 SPECIAL OUTER WHITE - GENERIC DF-ENG TXT,600,123518,Uganda,Entebbe,PMI
MARLBORO - (RED FWD) KS BOX 600 SPECIAL OUTER - AFRICA DF-ENG TXT,600,100863,Senegal,Leopold Sedar Senghar,PMI
MARLBORO - GOLD (3.5) KS RCS (PROMO) WHITE - GENERIC DF-ENG TXT,200,137315,Qatar,Doha,PMI
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Shenyang Taoxian,BAT
WEST - SILVER KS BOX,200,46755,China,Wuhan Tianhe,IMPERIAL BRANDS
MARLBORO - SILVER BLUE (3.5) KS RCS WHITE - GENERIC DF-ENG TXT,200,123513,Egypt,Asyut,PMI
MARLBORO - GOLD (3.5) KS RCB - SOUTH AFRICA DF,200,123661,Tanzania,Zanzibar,PMI
L&M - DOUBLE FORWARD KS RCB C WHITE - RUSSIA DF - IDM RUSSIA,200,121964,Russia,Moscow - Sheremetyevo,PMI
MARLBORO - TOUCH ONE KS RCS 600 SLIMS WHITE - TURKEY DF,600,122202,Turkey,Kayseri Airport,PMI
CAMEL - (YELLOW) KS BOX,200,49844,Belgium,Charleroi,JTI
BENSON & HEDGES - SPECIAL FILTER KS BOX,600,58737,Morocco,Marrakech,BAT
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GREECE,400,124135,Greece,Ioannina,PMI
MARLBORO - (GOLD 3.0) KS RCB 400 - TURKEY DF,400,113638,Turkey,Denizli Cardak Airport,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123310,Spain DP,Reus,PMI
CAMEL - BLUE KS BOX,200,52735,Serbia,Nis,JTI
LUCKY STRIKE - CLICK & ROLL KS BOX C,600,59257,Mexico,Cancun,BAT
LUCKY STRIKE - ADDITIVE FREE (RED) KS BOX,200,86131,Switzerland,Geneva,BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,France,Chambery,BAT
WINSTON - (RED) KS BOX,600,56993,Tunisia,Jerba,JTI
MAYFAIR - SKY BLUE KS BOX,200,46686,Aruba,Oranjestad,JTI
CHESTERFIELD - BLUE (4.0) KS BOX 400 TRANSPARENT BUNDLE - ITALY DF - IDM ITALY,400,147508,Italy,Rome Fiumicino,PMI
KENT - SWITCH KS RCB C,200,62490,Turkey,Adana Airport,BAT
KARELIA - MENTHOL MENTHOL 100's BOX SLIMS,200,116197,Turkey,Izmir Airport,KARELIA TOBACCO
PARLIAMENT - AQUA BLUE KS RCS 400 TRANSPARENT BUNDLE WHITE - GENERIC DF-ENG TXT,400,122946,Jordan,Aqaba,PMI
