Year,EBROMId,Volume
2024,60078835,100301
2024,50059031,25066
2024,50008996,26611
2024,60120825,93770
2024,50002151,1819
2024,50040771,21453
2024,60072340,123898
2024,60197199,3779
2024,60241434,4239
2024,50068073,12306
2024,60212655,118
2024,50022579,45878
2024,50062065,32986
2024,60165334,290160
2024,60165829,39265
2024,50072576,2207
2024,60123691,25594
2024,60129788,4606
2024,60234149,32776
2024,60205530,7899
2024,60125712,87888
2024,60233084,174099
2024,60213241,218
2024,60242334,49154
2024,60040507,58833
2024,50074557,1408447
2024,60074233,51237
2024,50070028,58769
2024,60213149,14432
2024,60205587,21
2024,60073951,221842
2024,60135327,662
2024,60130726,32269
2024,60194014,14777
2024,60214192,189418
2024,50046599,88581
2024,60278833,30901
2024,60130321,150416
2024,60078735,3537
2024,60205685,389
2024,50040158,13453
2024,50014255,3613
2024,60209928,8006
2024,60223256,768499
2024,60125502,5651
2024,60237717,15840
2024,60128732,4866
2024,60193939,5767
2024,60230234,2289
2024,50008359,22664
2024,50064370,11989
2024,60232882,11862
2024,60064532,60997
2024,60209866,4230
2024,60127368,21008
2024,60064102,23504
2024,60240119,10371
2024,60206382,143
2024,50067798,12
2024,60078727,316358
2024,60171289,979
2024,50073730,116476
2024,60075750,126630
2024,60212429,100
2024,50060962,84570
2024,50057022,160644
2024,60168675,84310
2024,60231409,1239
2024,60128552,35
2024,60130765,45139
2024,50017302,2537
2024,60235447,62685
2024,60046136,262
2024,60196332,61081
2024,50008917,12457
2024,50073577,3880
2024,60256768,3045
2024,60136856,21
2024,60279753,66143
2024,60257320,1905
2024,60188315,69656
2024,60074517,4494615
2024,60210532,1331539
2024,60123551,39579
2024,60037425,72831
2024,50050958,225374
2024,60073315,76840
2024,60272963,46695
2024,60038535,812840
2024,50019166,1586
2024,50072212,784232
2024,60210339,31045
2024,60199196,76089
2024,60194111,127839
2024,50073401,813352
2024,60246964,885
2024,60242453,6249
2024,60169400,3708
2024,60135628,308
2024,60194835,405
2024,60205955,119625
2024,60079884,3912
2024,50073338,3371
2024,60075858,15965
2024,60167215,13327
2024,60275872,1975
2024,60232890,465
2024,50020128,4877
2024,60071910,8874
2024,60121272,679066
2024,50043187,2378
2024,50059080,64946
2024,60198591,1355
2024,60188774,110599
2024,60071019,7243
2024,60129288,32989
2024,60065039,48
2024,50061670,158210
2024,60170044,6
2024,60240121,4706
2024,60230906,3078
2024,50055605,3351
2024,60211672,292
2024,60247285,67798
2024,60211663,323541
2024,60199025,69746
2024,60196734,4098
2024,60125573,42450
2024,50046637,40
2024,60070951,2191
2024,60210115,25499
2024,50080317,133
2024,60210440,20204
2024,60125797,314
2024,60169170,11432
2024,60240828,175742
2024,60256931,10569
2024,50019719,362085
2024,50073679,2408
2024,60212660,40813
2024,60235340,176
2024,60232222,59
2024,60278574,34
2024,50063362,17958
2024,50065028,14854
2024,60193486,2069
2024,60164760,63226
2024,60278697,19371
2024,60052909,46653
2024,60199266,4873
2024,50073877,998
2024,50052061,151217
2024,50071865,68940
2024,60210789,34698
2024,50034103,4219
2024,60256590,8093
2024,60127745,127318
2024,50002223,156756
2024,60053837,17593
2024,60136714,55314
2024,60182739,445
2024,60205328,2838
2024,50072321,3599
2024,60242811,168206
2024,60257527,40142
2024,60233257,336083
2024,50066632,1491
2024,50055912,2224
2024,60239374,25533
2024,60276413,1531
2024,60247010,11403
2024,60207376,15350
2024,60230937,15869
2024,60185582,17568
2024,60194445,63561
2024,60184776,72191
2024,60210812,1097045
2024,50070759,5490
2024,50074362,1994880
2024,60053655,523370
2024,60167398,33344
2024,60196923,69
2024,60198982,36914
2024,60051281,62721
2024,60235204,12151
2024,60051372,41104
2024,60236465,755
2024,60099039,19629
2024,60079450,45852
2024,60096372,9585
2024,50072639,4127520
2024,60164614,65600
2024,60097957,1636164
2024,60184662,10464
2024,60210909,9899
2024,60209230,512
2024,60120976,103216
2024,50063171,75
2024,60207211,345314
2024,60078471,2113
2024,60169726,9551
2024,60122979,231
2024,60169938,46
2024,60074197,400767
2024,60199022,572106
2024,60235730,474
2024,60236973,4023
2024,60125883,57102
2024,60230502,17497
2024,60125821,58660
2024,50019481,27890
2024,60167463,3165603
2024,50074364,16737358
2024,50015488,9941
2024,60130743,16547
2024,60098529,112
2024,60196489,24025
2024,60170750,238
2024,60213604,85259
2024,60166840,18630
2024,60205330,213058
2024,60209756,45593
2024,60232320,69
2024,60126633,8726
2024,60199201,4239
2024,60214634,16546
2024,50015200,318181
2024,60098334,226
2024,50039177,6296
2024,60271462,509
2024,60118270,8152
2024,50019530,34694
2024,50072524,9735
2024,50077802,12
2024,60223459,18094
2024,60162350,48269
2024,60121309,1219
2024,60135967,31100
2024,60126618,434580
2024,50042363,1390
2024,60077730,51255
2024,60259205,34575
2024,60061781,32113
2024,60195549,48784
2024,60053146,50868
2024,50073735,24560
2024,50006402,15732
2024,60212075,1276
2024,60185584,950
2024,60256930,2277
2024,50067654,868035
2024,60185665,1291
2024,60051323,10439
2024,60076355,925448
2024,50034510,3022
2024,60213550,5869
2024,60206925,1048203
2024,50065453,23543
2024,60199330,5366
2024,60281116,30
2024,60212672,649
2024,60122534,8151
2024,50040350,60943
2024,60074464,3975
2024,60184822,247901
2024,60118385,157572
2024,60097788,20
2024,60199469,4378
2024,60276498,98595
2024,50008316,2544
2024,60053974,156131
2024,60257441,11130
2024,50054727,2305
2024,50074382,3890
2024,60075951,14318
2024,60273011,187
2024,50020802,10118
2024,60235341,103
2024,60183201,82407
2024,60210524,16247
2024,60099080,98631
2024,50001365,22992
2024,60055292,10295
2024,60184764,9857
2024,60230095,166612
2024,50049874,138610
2024,50051518,2638
2024,60231794,888
2024,50019625,9967
2024,60119357,420006
2024,60081436,2864
2024,60208288,296968
2024,60128976,9450
2024,50068171,1192
2024,60170024,23
2024,60234532,363
2024,60167295,11153
2024,60236087,159004
2024,60036750,970
2024,60129897,948
2024,50059395,12751
2024,60058490,5542
2024,50000079,40184
2024,60196773,1201099
2024,60243419,20499
2024,60237308,17397
2024,60128461,44196
2024,50071419,670
2024,60163636,28772
2024,50005365,17582
2024,60135345,16059
2024,60210791,71278
2024,60137045,20939
2024,50061824,2364
2024,60246494,3889
2024,60047126,1556
2024,60196755,1095996
2024,60127009,3782
2024,60052866,182009
2024,60232841,8093
2024,60131101,41900
2024,60137393,1090
2024,50033085,3222
2024,60213619,4819
2024,60236426,23997
2024,50001098,1654
2024,60063663,39
2024,60136555,14762
2024,50078387,162444
2024,60075659,33909
2024,60038600,9
2024,60185384,6
2024,60040187,131921
2024,60205499,8019
2024,50044814,26448
2024,60210781,68660
2024,60209802,6
2024,60213804,207646
2024,60194454,7185
2024,60122030,1769
2024,60129197,8036
2024,50069278,51109
2024,60169925,232
2024,50066855,9056
2024,60127410,13473
2024,60162597,7725
2024,60119354,163195
2024,60276483,30636
2024,60210606,2131572
2024,60213613,1195758
2024,60196418,3254
2024,60241203,84092
2024,60081919,1488
2024,60129290,10738
2024,60188197,10796
2024,50073332,18437
2024,60121126,9958
2024,60169066,482554
2024,60136079,1
2024,60169127,4512
2024,60193847,67442
2024,60230324,44179
2024,60131102,58
2024,60186021,7
2024,60076637,505
2024,50019870,1884
2024,60065767,13120
2024,60048005,771
2024,50031999,1128
2024,60122730,94496
2024,50011321,9740
2024,60240446,5203
2024,60257028,5231
2024,60238756,154345
2024,50028859,350614
2024,60271710,230442
2024,50032047,89410
2024,50044848,120472
2024,60205183,30050
2024,60209228,50
2024,60062728,1062016
2024,50071582,95693
2024,60125498,11284
2024,50011003,9028
2024,60206097,5588
2024,60122186,8432
2024,60072807,181443
2024,60192558,31510
2024,60234884,45832
2024,60098238,128153
2024,60197445,4380
2024,60064653,141187
2024,50009251,24033
2024,60231203,44
2024,60167280,63226
2024,60188552,54625
2024,60259322,2415
2024,60212702,360
2024,60137533,42600
2024,60247174,61071
2024,60196374,14733
2024,50025991,119
2024,50014509,185942
2024,60050686,30253
2024,60214381,60137
2024,60137709,13269
2024,60098973,6820
2024,60196329,2409
2024,60166478,578373
2024,60230259,5696
2024,50002410,173160
2024,50031994,2895
2024,60163633,39132
2024,60274779,1673
2024,60125183,20917
2024,60274606,6573
2024,60081449,24680
2024,60208885,129850
2024,60212546,87934
2024,60137660,295
2024,60208637,106641
2024,60183492,23
2024,60046122,2575
2024,60208928,67
2024,50041210,26458
2024,60055425,115829
2024,60186080,5455
2024,60125165,27321
2024,60077271,35089
2024,50050512,51691
2024,60233567,7
2024,60276098,234226
2024,60211687,2825
2024,60075735,27186
2024,60213038,34
2024,60238754,19549
2024,60238771,2141
2024,50063257,4131
2024,50029556,12902
2024,60233871,2603
2024,60212670,219
2024,60065540,173742
2024,60038086,5814
2024,60271543,15392
2024,60081800,47993
2024,60278711,229753
2024,60240567,51583
2024,50073713,148
2024,60232168,322597
2024,60241320,274
2024,60210410,27
2024,50071323,1539971
2024,60182974,1873
2024,60235813,23
2024,60048966,4510
2024,60232256,6081
2024,60061760,66930
2024,60062329,1884
2024,60240937,14946
2024,60231269,193253
2024,50037812,2083143
2024,50041232,761
2024,60257300,268444
2024,60208115,6
2024,60274549,9514
2024,60076132,9229
2024,60189007,26135
2024,50063770,18521
2024,60075884,114600
2024,60125457,24050
2024,60210284,2475
2024,50056092,1510
2024,50063237,1864
2024,60239038,4020
2024,60041088,18346
2024,60050396,433391
2024,60169359,124706
2024,60128025,859706
2024,60136502,106422
2024,50069202,16795
2024,50026024,198
2024,60208842,6438
2024,60232379,49217
2024,60040131,762
2024,50070174,10743
2024,60230659,13339
2024,60231676,6985
2024,50011621,98480
2024,60275072,7100
2024,50045217,12320
2024,60238936,32284
2024,60279733,49202
2024,60128562,183
2024,60223751,1225
2024,60137669,3726
2024,50073770,31
2024,60127156,3637
2024,60166522,15936
2024,60206884,2762
2024,60073084,14342
2024,60193796,17474
2024,60165304,227881
2024,60081625,40164
2024,60276395,2937
2024,60047799,217325
2024,60129137,11419
2024,60199182,2898
2024,60166426,30
2024,60214258,47337
2024,60123148,13493
2024,60208230,1894
2024,50048614,326622
2024,60169975,16290
2024,60234304,142
2024,50068756,39291
2024,60214194,59
2024,60123772,15170
2024,60082059,141238
2024,60205970,7060
2024,60165041,1077
2024,60062724,555448
2024,60064780,10554
2024,50011258,970
2024,60213903,2479
2024,50081117,33107
2024,60207943,121535
2024,50034123,51
2024,60210040,377282
2024,60047945,5941
2024,60077968,33498
2024,60236409,7376
2024,60099738,3354
2024,50049619,1321
2024,60238963,41169
2024,60210825,9
2024,50040353,47
2024,50060397,280
2024,50037459,155032285
2024,60168721,4
2024,60212142,61995
2024,60240415,7147
2024,60163699,1049
2024,50050351,16300
2024,60166308,871079
2024,60125799,158
2024,50004254,1086860
2024,50056943,78885
2024,50078414,370
2024,60053966,161604
2024,60232395,19992
2024,60062455,6
2024,60214265,5887
2024,60209006,5988
2024,60275852,922
2024,50000057,64122
2024,60124673,46196
2024,50019571,26
2024,60237759,40962
2024,60240565,1344
2024,50020109,17929
2024,60124641,3809
2024,60120909,29833
2024,60166264,77398
2024,50071276,1363800
2024,60192535,22164
2024,60271675,76
2024,60082186,30
2024,50002813,17965
2024,60280985,23
2024,60196986,34868
2024,60210450,78712
2024,60162367,385283
2024,60231890,101695
2024,50072487,960000
2024,60212424,3792
2024,50019274,58793
2024,60163021,155616
2024,50072328,4182
2024,60232257,6081
2024,50058467,98457
2024,60170076,102195
2024,60055068,1
2024,60277330,118467
2024,60162212,20
2024,60075413,7805
2024,60040132,342
2024,60061803,116226
2024,60209438,3452
2024,50040536,4
2024,60169067,83518
2024,60128450,87907
2024,60206064,42965
2024,60075656,78443
2024,60170018,284
2024,60277337,7958
2024,50072501,51
2024,60100077,79519
2024,60127952,1584
2024,60127392,30
2024,60276001,259
2024,50014488,357560
2024,50073546,153234
2024,60237660,2113
2024,60207821,9964
2024,50001411,14271
2024,60212674,5189
2024,60243435,20135
2024,50065312,902
2024,60199258,706
2024,60212934,2153
2024,60077246,12348
2024,60196345,4
2024,60046298,31
2024,60121284,129
2024,60209632,10
2024,50063708,156504
2024,50040494,89846
2024,60168669,48367
2024,60137611,33070
2024,60279646,427
2024,60205719,18
2024,60235684,2276
2024,60234199,5311
2024,60062059,14652
2024,60078373,175389
2024,60256777,222
2024,50073759,724
2024,60166844,10
2024,60038245,24
2024,60130745,305678
2024,60209262,118997
2024,60072945,14395
2024,60210484,11
2024,60193812,7739
2024,60275171,18359
2024,60235928,41325
2024,60071346,171670
2024,50013710,5
2024,60124895,37699
2024,60163644,23
2024,60278870,1632
2024,50000624,2061
2024,60081493,155590
2024,60167700,35296
2024,60186042,7611
2024,60137518,3629
2024,60188544,18418
2024,50051919,3813
2024,60259014,34209
2024,60232681,775
2024,60080041,45698
2024,60239036,4066
2024,50037081,111824
2024,60122686,8266
2024,50049612,23063
2024,60237915,53
2024,60081402,3
2024,60205222,230
2024,60120757,53693
2024,60197559,39993
2024,60136634,839
2024,60130855,78687
2024,60211688,11610
2024,60126289,21
2024,60184718,23
2024,60236418,13494
2024,60276017,24718
2024,60166388,109025
2024,60205275,49025
2024,60230569,3102
2024,60240358,535
2024,60192436,56
2024,60079573,32992
2024,60130476,2
2024,60233298,4
2024,60240131,389
2024,60212773,2054
2024,60196452,189
2024,60258179,5988
2024,60212508,7
2024,50008403,9999
2024,60276751,2509
2024,60276468,32105
2024,60136392,32
2024,60275243,21280
2024,60125069,9
2024,60208402,425
2024,60188459,251
2024,60275310,22874
2024,60279469,151
2024,60234466,6
2024,60279470,640
2024,60209993,29
2024,60061727,3972
2024,60207169,90
2024,60164748,1
2024,60120241,108
2024,60129961,1
2024,60240566,310
2024,60277200,1348
2024,60162008,2
2024,60167965,1
2024,60278712,60102
2024,60046390,1
2024,60081026,106010
2024,60211904,1
2024,60277035,343
2024,60196210,3
2024,60275176,6
2024,60065336,303
2024,50003824,1
2024,60243540,37235
2024,60279690,1220
2024,60125155,405
2024,60171343,1
2024,60236407,349
2024,60210607,3700
2024,50068177,1522
2024,50048001,29
2024,60242396,317243
2024,60077162,4207
2024,60137707,20975
2024,60095549,80059
2024,50019149,97828
2024,60258649,310
2024,60119235,2786050
2024,50074558,2329950
2024,60165870,153
2024,60054588,509
2024,60238890,23508
2024,60256755,243169
2024,60207667,676
2024,60121347,25115
2024,60214051,278
2024,60169727,7444
2024,50010633,2322
2024,60062607,13349
2024,50071650,6997
2024,60198830,3876
2024,60210023,4242052
2024,60275057,7830
2024,60278724,1684
2024,50065555,39639
2024,60193753,89268
2024,60053531,103191
2024,60247053,51443
2024,60237876,8266
2024,60047174,2916
2024,60235825,2203
2024,60196871,8102
2024,50033732,66320
2024,60272047,8144
2024,60212111,7326
2024,60275163,7830
2024,50067752,45
2024,50028224,57
2024,60212691,19228
2024,50055600,23542
2024,60189242,261834
2024,60232261,28177
2024,60205938,425
2024,50080582,1484808
2024,60257130,65610
2024,60136679,26889
2024,60246582,8062
2024,60233424,112675
2024,60055140,70794
2024,60081145,379155
2024,60256924,99880
2024,50077803,729703
2024,60130798,938
2024,60247012,133
2024,60186043,17260
2024,60166018,27781
2024,60196799,261888
2024,60119749,17050
2024,60207435,68853
2024,60123329,66
2024,60168922,67471
2024,60210783,117989
2024,60167947,304302
2024,60046067,1023569
2024,60196699,7790
2024,60199119,56944
2024,60081645,3723
2024,60125583,59928
2024,60196402,2689
2024,50072158,5664
2024,60072051,3501
2024,60054208,39665
2024,60163937,4154
2024,60170055,43
2024,60210202,3
2024,50011636,186333
2024,60135177,4936
2024,60125152,806939
2024,60242003,1387
2024,50070351,21448
2024,60135767,7334
2024,60194540,246892
2024,60233857,14568
2024,50022235,5771
2024,50058854,35492
2024,50044838,159478
2024,60124233,30
2024,60256614,648186
2024,60171353,1462
2024,60196511,4073
2024,60126614,162881
2024,60208492,49052
2024,50023699,29574
2024,60207833,2033
2024,60164949,365
2024,60062696,70938
2024,60082063,737
2024,60196483,8020
2024,60213088,4762
2024,50071217,3439
2024,60196068,90591
2024,60182835,1648624
2024,60212864,36769
2024,60037556,171045
2024,60234436,43921
2024,60213948,738436
2024,60047139,234183
2024,60197479,2229
2024,60169923,2875
2024,60213802,149767
2024,60235329,8078
2024,60231972,138
2024,60210153,221789
2024,60046345,247098
2024,50000362,98238
2024,60238819,1989
2024,60098782,1174652
2024,50036068,1424
2024,60185728,29445
2024,60123947,105673
2024,60136977,50
2024,60125929,1039
2024,60230734,7330
2024,60052364,18776
2024,60210652,20
2024,60256844,11967
2024,60211911,12344
2024,60279794,667
2024,60258208,290703
2024,50064926,3648
2024,60212189,279424
2024,50049618,16739
2024,60195736,1807
2024,60125523,13145
2024,50052598,94
2024,60197519,33531
2024,60230977,259265
2024,60129977,26929
2024,60136014,179523
2024,50065309,7167
2024,50031367,10347
2024,60136854,157
2024,50071093,9622
2024,60196843,5556
2024,60119784,117595
2024,60040684,39536
2024,60206740,52246
2024,60063019,24890
2024,60223279,186382
2024,60135657,23343
2024,60048582,3077
2024,50032380,47317
2024,60039875,103436
2024,60188908,163794
2024,60196488,45811
2024,50078014,158944
2024,50074039,4048
2024,60241316,871
2024,60258292,4092
2024,60206051,1451
2024,60055608,7605
2024,60135972,113448
2024,60231951,14701
2024,60212517,18374
2024,50069377,58
2024,60186023,778346
2024,50008712,192432
2024,60210531,10335
2024,60235316,125377
2024,60258703,1674
2024,60071775,301340
2024,60163971,2166
2024,60037280,1600
2024,60061788,1301701
2024,60166311,3098957
2024,60240541,4886
2024,60207408,6933
2024,60256512,13076
2024,60236086,11862
2024,60275807,30304
2024,60242918,9380
2024,60205561,16
2024,50046640,154388
2024,50019709,548098
