SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB 400 TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,400,122749,Great Britain,Newcastle,PMI
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Morocco,Tangier,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Guatemala,Guatemala City,PMI
DUNHILL - (GOLD) KS BOX,200,50827,Jordan,Aqaba,BAT
SUPERKINGS - BLACK 100's BOX,200,70127,Tunisia,Monastir,IMPERIAL BRANDS
RICHMOND - SUPERKINGS 100's BOX,400,44644,Great Britain,Glasgow Prestwick,IMPERIAL BRANDS
DAVIDOFF - GOLD 100's BOX SUPERSLIMS,200,57670,Morocco,Casablanca,IMPERIAL BRANDS
CAMEL - ESSENTIAL (BLUE) KS BOX,200,58457,France DP,Lille,JTI
WEST - SILVER KS BOX,200,46755,China,Changsha Huanghua,IMPERIAL BRANDS
WINSTON - BLUE 100's BOX SUPERSLIMS,400,54235,Morocco,Tangier,JTI
CAMEL - FILTER KS BOX,200,88440,Norway,Trondheim,JTI
LAMBERT & BUTLER - KS BOX,200,43912,Spain,Santiago De Compostela,IMPERIAL BRANDS
MARLBORO - TOUCH ONE KS RCS SLIMS WHITE - TURKEY DF,200,100977,Turkey,Trabzon Airport,PMI
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Taiyuan Wusu,IMPERIAL BRANDS
SALEM - KS SOFT,200,49692,China,Yantai Penglai,JTI
KENT - HD SILVER KS RCB,400,92352,Chile,Santiago Arturo Merino Benitez,BAT
WINSTON - BLUE 100's BOX SUPERSLIMS,200,54235,Georgia,Tbilisi,JTI
L&M - BLUE LABEL KS RCB - IRELAND DF - IDM IRELAND,200,125469,Ireland,Shannon,PMI
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Morocco,Tangier,PMI
PALL MALL - SAN FRANCISCO KS BOX,200,53289,Germany,Paderborn,BAT
MARLBORO - RED 3.5 KS BOS 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE 1,600,125839,Bahrain,Manama,PMI
PARLIAMENT - NIGHT BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125073,Macedonia,Ohrid,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Canary Islands,Fuerteventura,BAT
CAMEL - (YELLOW) KS BOX,200,49844,Poland,Krakow Balice,JTI
PARLIAMENT - AQUA BLUE 100's RCB WHITE - JAPAN DF,200,97142,Japan,Takamatsu,PMI
CASTER - MILD KS BOX,200,46127,China,Jinan Xiaoqiang,JTI
RICHMOND - SUPERKINGS 100's BOX,200,44644,Spain,Bilbao,IMPERIAL BRANDS
DOUBLE HAPPINESS - KS BOX,200,46152,Taiwan,Everrich Downtown Kinmen,NANYANG BROTHERS
CAMEL - (BLUE) KS BOX,600,45351,Brazil,Natal,JTI
MARLBORO - (RED FWD) KS BOX WHITE - MONTENEGRO DF,200,98181,Montenegro,Podgorica,PMI
DUNHILL - (RED) KS BOX,200,50854,China,Qingdao Liuting,BAT
VOGUE - MENTHE 1 MENTHOL 100's BOX SUPERSLIMS,400,51509,Tunisia,Jerba,BAT
LUCKY STRIKE - ORIGINAL TOBACCO (BLUE) KS BOX,200,86599,Brazil,Brasilia,BAT
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Greece,Mitilini,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Colombia,Cali,PMI
PARLIAMENT - SUPER SLIMS 100's RCB SUPERSLIMS WHITE - TURKEY DF,200,57488,Turkey,Samsun Airport,PMI
KENT - SPARK SILVER KS RCB,200,106880,Kosovo,PRISTINA,BAT
PARLIAMENT - SILVER BLUE KS RCS 600 WHITE - TURKEY DF,600,137664,Turkey,Dalaman Airport,PMI
GAULOISES - BLEU KS BOX,600,60340,Turkey,Diyarbakir Airport,IMPERIAL BRANDS
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,200,43247,Greece,Aktio,IMPERIAL BRANDS
CHESTERFIELD - ORIGINAL (4.0) KS BOX - ITALY DF - IDM ITALY,200,123372,Italy,Torino,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - TURKEY DF,200,123834,Turkey,Izmir Airport,PMI
CAMEL - (BLUE) KS BOX,600,45351,Mexico,Los Cabos,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Macedonia,Skopje,BAT
MARLBORO - PREMIUM BLACK (FWD) KS RCS 100 100 JUMBO RC WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),100,119257,China,Xian Xianyang,PMI
MARLBORO - DOUBLE FUSION AMBER 100's BOX C CHR WHITE - LA&CANADA DF-ENG TXT,200,107858,Brazil,Belo Horizonte,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS RCB 600 C CHI SPECIAL OUTER WHITE - TURKEY DF,600,125311,Turkey,Diyarbakir Airport,PMI
WINSTON - BLUE KS BOX,400,54088,France,Toulouse,JTI
RICHMOND - KS BOX,200,44637,Spain DP,Valencia,IMPERIAL BRANDS
UNDEFINED,0,0,Cape Verde,Espargos,JTI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Tunisia,Sfax,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Tunisia,Enfidha,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,600,99175,Mexico,Cancun,BAT
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - KOREA DF - IDM KOREA,200,142108,South Korea,Cheongju,PMI
RICHMOND - KS BOX,200,44637,Portugal,Porto,IMPERIAL BRANDS
MORE - MENTHOL KS BOX,200,46828,China,Chengdu Tianfu,JTI
ZHONG NAN HAI - FIVE KS BOX,200,56694,China,Urumchi Diwobao,CHINA NATIONAL
CAMEL - KS BOX,200,43011,Bulgaria,Varna,JTI
BENSON & HEDGES - KS BOX,200,45433,Great Britain,Liverpool,BAT
MARLBORO - RED 3.5 KS BOX - SOUTH AFRICA DF,200,125698,Namibia,Windhoek,PMI
MARLBORO - (GOLD 3.0) KS RCB WHITE - ISRAEL DF,200,113754,Israel,Ramon,PMI
MARLBORO - ONE 100's RCB - DENMARK DF - IDM DENMARK,200,125060,Denmark,Copenhagen,PMI
UNDEFINED,200,0,China,Yinchuan Hedong,CHINA NATIONAL
DAVIDOFF - CLASSIC KS OCTAGONAL PACK,400,53129,Morocco,Marrakech,IMPERIAL BRANDS
STERLING - MENTHOL MENTHOL KS BOX,200,58605,Spain,Reus,JTI
MARLBORO - (RED FWD) 100's SOFT - TURKEY DF,200,94155,Turkey,Dalaman Airport,PMI
MAYFAIR - SKY BLUE KS BOX,400,46686,Morocco,Agadir,JTI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Ningbo Lishe,BAT
UNDEFINED,0,0,Norway,Trondheim,OTHER LOCAL TMO IND.
MILD SEVEN - KS BOX,200,44117,China,Nanjing Lukou,JTI
KENT - NANOTEK NEO KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,55423,Morocco,Casablanca,BAT
MARLBORO - ONE KS RCB - DENMARK DF - IDM DENMARK,200,125059,Denmark,Aarhus,PMI
KENT - HD (WHITE) KS RCB,600,57752,Turkey,Gaziantep Airport,BAT
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Namibia,Windhoek,PMI
WINSTON - BLUE KS BOX,200,54088,Brazil,Recife,JTI
LAMBERT & BUTLER - KS BOX,400,43912,Cape Verde,Espargos,IMPERIAL BRANDS
ESSE - MENTHOL KS BOX,200,51441,Sri Lanka,Colombo,KT & G
MARLBORO - (GOLD 3.0) KS RCB 600 SPECIAL OUTER - AFRICA DF-ENG TXT,600,114700,Cape Verde,Rabil,PMI
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Egypt,Taba,PMI
STERLING - KS BOX,600,44904,Great Britain,Exeter,JTI
GAULOISES - BLONDES (RED) KS BOX,200,45358,Spain DP,Santiago De Compostela,IMPERIAL BRANDS
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 600 SPECIAL OUTER - FRANCE DF GHW-FR05 - IDM FRANCE,600,122776,France DP,Lyon Saint Exupery,PMI
UNDEFINED,0,0,Australia,Sydney,JTI
MARLBORO - ICE BLAST MICRO MENTHOL 100's BOX C SUPERSLIMS WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,109526,China,Wuhan Tianhe,PMI
MARLBORO - (GOLD 3.0) KS RCB 400 - EG05 NEW TEXT HW DF,400,113635,Egypt,Alexandria,PMI
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Brazil,Belo Horizonte,PMI
DAVIDOFF - SLIMS WHITE 100's OCTAGONAL PACK SUPERSLIMS,400,54186,Turkey,Samsun Airport,IMPERIAL BRANDS
MERIT - FILTER KS RCB TRANSPARENT BUNDLE WHITE - GENERIC DF-ENG TXT,200,125567,Tunisia,Jerba,PMI
MARLBORO - ONE KS RCB 400 TRANSPARENT BUNDLE - DENMARK DF - IDM DENMARK,400,125063,Denmark,Aarhus,PMI
MEVIUS - EXTRA LIGHTS 100's RCB,200,88924,Japan,Tokyo - Narita,JTI
MARLBORO - (GOLD 3.0) KS BOX - NETHERLANDS DF - IDM NETHERLANDS,200,123484,Netherlands,Rotterdam,PMI
OME - 100's L-STICK BOX SUPERSLIMS,200,103401,Great Britain,London Gatwick,KARELIA TOBACCO
LUCKY STRIKE - ORIGINAL RED KS BOX,600,51260,Morocco,Fes,BAT
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - INDOCHINA DF,200,98189,Vietnam,Cam Ranh,PMI
MARLBORO - GOLD (3.5) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,123063,Germany,Hannover,PMI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Tunisia,Jerba,PMI
UNDEFINED,0,0,Japan,Kagoshima,JTI
STERLING - DUAL KS BOX C,200,99392,Great Britain,London Southend Airport,JTI
WEST - SILVER KS BOX,400,46755,Kuwait,Kuwait,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Egypt,Sharm El Sheikh,PMI
STERLING - MENTHOL MENTHOL KS BOX,200,58605,Spain DP,Ibiza,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,France DP,Nantes,BAT
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Tunisia,Enfidha,PMI
DUNHILL - SWITCH ONE KS OCTAGONAL PACK C,200,92589,South Korea,Incheon,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Germany,Munich,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Mexico,Mexico City,BAT
PHILIP MORRIS - KS BOX TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,200,137081,France DP,Lyon Saint Exupery,PMI
MARLBORO - RED 3.5 KS SOFT - ENGLISH GHW TPD2 DF - IDM GREECE,200,125456,Greece,Kavala,PMI
MEVIUS - E-SERIES OPTION PURPLE 5 MENTHOL KS BOX C,200,126172,Japan,Tokyo - Narita,JTI
STERLING - FRESH TASTE ON DEMAND KS BOX C,200,88594,Switzerland,Zurich,JTI
ALISHAN,200,61847,Indonesia,Ngurah Rai,CHINA NATIONAL
DAVIDOFF - LIGHTS 90's OCTAGONAL PACK,400,43250,Armenia,Yerevan,IMPERIAL BRANDS
RICHMOND - KS BOX,200,44637,Greece,Kavala,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM CZECH REPUBLIC,200,125438,Czech Republic,Ostrava,PMI
PARLIAMENT - ONE KS RCB JUMBO RC WHITE - KOREA DF - IDM KOREA,200,121941,South Korea,Daegu,PMI
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Shanghai Pudong,NANYANG BROTHERS
MARLBORO - (RED FWD) KS BOX - NETHERLANDS DF - IDM NETHERLANDS,200,123482,Netherlands,Amsterdam - Schiphol,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Turkey,Istanbul Asia Airport,BAT
WINSTON - EXPAND PURPLE MINT KS BOX C,400,114497,Turkey,Antalya Airport,JTI
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX - JAPAN DF,200,114602,Japan,Tokyo - Haneda,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Brazil,Viracopos,BAT
UNDEFINED,0,0,Poland,Warsaw,IMPERIAL BRANDS
CAMEL - (BLUE) KS BOX,600,45351,Sri Lanka,Colombo,JTI
WINSTON - BLUE KS BOX,400,54088,United Arab Emirates,Abu Dhabi,JTI
WINSTON - BLUE KS BOX,200,54088,Serbia,Nis,JTI
DAVIDOFF - (WHITE) KS BOX,200,70865,Greece,Rhodes,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,200,49844,Spain,Vigo,JTI
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Spain DP,Bilbao,BAT
CHUNGHWA - LIGHTS KS BOX,200,52020,Bahrain,Manama,CHINA NATIONAL
MARLBORO - WHITE MINT (2.0) MENTHOL KS BOX ORH WHITE - GENERIC DF-ENG TXT,200,125088,Caribbean Other,Kralendijk (Bonaire),PMI
WINSTON - CLASSIC RED KS BOX,400,45379,Germany,Frankfurt,JTI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Cape Verde,Rabil,PMI
LUCKY STRIKE - (PURPLE) KS BOX,200,97914,China,Yinchuan Hedong,BAT
PARLIAMENT - AQUA BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,122800,China,Beijing,PMI
MARLBORO - WHITE (3.5) KS RCS WHITE - GENERIC DF-ENG TXT,200,123514,Lebanon,Beirut - Rafik Hariri,PMI
MEVIUS - WIND BLUE KS RCB,200,89727,Cambodia,Phnom Penh,JTI
VOGUE - MENTHOL 100's BOX SUPERSLIMS,200,46753,Saudi Arabia,RIYADH,BAT
GLAMOUR - PINKS 100's BOX SUPERSLIMS,400,67740,Jordan,Amman,JTI
MEVIUS - SKY BLUE KS RCB,200,89726,Taiwan,Everrich Downtown Kinmen,JTI
ESSE - (GREEN) MENTHOL 100's BOX SUPERSLIMS,200,52454,China,Shenyang Taoxian,KT & G
MARLBORO - (RED FWD) KS RCB 600 SPECIAL OUTER - UNITED KINGDOM DF - IDM UNITED KINGDOM,600,122753,Great Britain,Southampton,PMI
ESSE - CHANGE LINN 100's D-SHAPE PACK (FRONT RCB) C MICROSLIMS,200,113559,South Korea,Muan,KT & G
BENSON & HEDGES - SILVER KS BOX,200,42858,Great Britain,London Southend Airport,BAT
MARLBORO - (RED FWD) KS BOX - KOREA DF,200,95585,South Korea,Busan - Kimhae,PMI
CAMEL - BLUE KS BOX,400,52735,Turkey,Antalya Gazipasa Airport,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125044,Great Britain,London Southend Airport,PMI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Egypt,Asyut,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Panama,Panama Tocumen,PMI
WINSTON - (RED) KS BOX,600,56993,Morocco,Oujda,JTI
PIANISSIMO - PRECIA MENTHOL MENTHOL 100's RCB SUPERSLIMS,200,71002,Japan,Fukuoka,JTI
WEST - KS BOX,200,45141,Hong Kong,Hong Kong,IMPERIAL BRANDS
BENSON & HEDGES - SILVER KS BOX,400,42858,Great Britain,Norwich,BAT
NEWPORT - MENTHOL KS BOX,400,44309,Mexico,Cancun,BAT
WINSTON - BLUE KS BOX,200,54088,Senegal,Leopold Sedar Senghar,JTI
PARLIAMENT - AQUA BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125074,Macedonia,Skopje,PMI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - GENERIC DF-ENG TXT,200,124032,Peru,Lima,PMI
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Saudi Arabia,Medina,BAT
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,200,103541,El Salvador,San Salvador Comalapa,BAT
PALL MALL - (RED) KS BOX,200,53263,Switzerland,Basel,BAT
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Brazil,Rio de Janeiro,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Dominican Republic,Punta Cana - Higuey,PMI
WINSTON - CLASSIC KS BOX,600,54087,Mexico,Guadalajara,JTI
KENT - SPARK SILVER KS RCB,200,106880,Cape Verde,Espargos,BAT
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Egypt,Alexandria,PMI
UNDEFINED,0,0,India,Hyderabad,KING'S TOBACCO
RICHMOND - SUPERKINGS MENTHOL MENTHOL 100's BOX,200,91247,Great Britain,Manchester,IMPERIAL BRANDS
UNDEFINED,0,0,Curazao,Curacao,BAT
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain DP,Palma De Mallorca,PMI
WINSTON - BLUE KS BOX,400,54088,Austria,Graz,JTI
DAVIDOFF - SLIMS CLASSIC 100's OCTAGONAL PACK SLIMS,200,48009,China,Shenyang Taoxian,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Lebanon,Beirut - Rafik Hariri,PMI
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Kayseri Airport,PMI
L&M - DOUBLE FORWARD MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,157067,Egypt,Hurgada,PMI
WINSTON - BLUE KS BOX,400,54088,Gabon,Gabon,JTI
STATE EXPRESS 555,200,38071,China,Zhengzhou Xinzheng,BAT
ZHONG NAN HAI - FIVE KS BOX,200,56694,China,Yinchuan Hedong,CHINA NATIONAL
STATE EXPRESS 555 - KS BOX,200,44926,China,Hohhot Baita,BAT
BENSON & HEDGES - SPECIAL FILTER KS BOX,400,58737,Ireland,Cork,BAT
MEVIUS - LBS MIX GREEN KS RCB C,200,131562,South Korea,Busan - Kimhae,JTI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,200,43247,Greece,Mykonos,IMPERIAL BRANDS
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Ivory Coast,Abidjan,IMPERIAL BRANDS
UNDEFINED,200,0,China,Guangzhou Baiyun,CHINA NATIONAL
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Jamaica,Kingston,PMI
PALL MALL - (BLUE) KS BOX,600,51685,Turkey,Ankara Airport,BAT
LD - BLUE KS RCB,600,53917,United Arab Emirates,Sharjah,JTI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - SPAIN DF - IDM SPAIN,200,123156,Spain,Almeria,PMI
R1 - (BLUE) KS BOX,200,49944,Germany,Hamburg,IMPERIAL BRANDS
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Spain DP,Barcelona,JTI
DUNHILL - (WHITE) KS BOX,600,53297,United Arab Emirates,Sharjah,BAT
SUPERKINGS - BLUE 100's BOX,200,46019,Spain,Almeria,IMPERIAL BRANDS
CAMEL - BLUE KS BOX,600,52735,Colombia,Bogota,JTI
MARLBORO - GOLD (3.5) KS RCB WHITE - CHINA DF - IDM CN05 SHENZEN DF (SZ),200,122862,China,Weihai Dashuibo,PMI
MEVIUS - PREMIUM MENTHOL OPTION 8 MENTHOL KS RCB C,200,89715,Indonesia,Ngurah Rai,JTI
CAMEL - BLUE KS BOX,400,52735,Albania,Tirana,JTI
MARLBORO - RED 3.5 KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM LATVIA,400,144760,Latvia,Riga,PMI
WINSTON - EXPAND DUO KS BOX C,200,121580,Brazil,Natal,JTI
WINSTON - BLUE KS BOX,200,54088,Spain DP,Gerona,JTI
LONGBEACH - ORIGINAL YELLOW FRM KS BOX TRANSPARENT BUNDLE - AUSTRALIA DOM,200,99364,Australia,Melbourne,PMI
PALL MALL - (RED) KS BOX,400,53263,Germany,Cologne,BAT
LAMBERT & BUTLER - BLUE KS BOX,600,96896,Great Britain,Bristol,IMPERIAL BRANDS
CAMEL - ACTIVATE KS BOX C,200,67982,South Africa,Johannesburg,JTI
PARLIAMENT - SILVER BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122945,Iraq,Baghdad,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Italy,Bergamo,IMPERIAL BRANDS
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,400,91074,Morocco,Casablanca,JTI
KENT - MIX AROMA KS RCB C,200,101267,Brazil,Salvador,BAT
JOHN PLAYER SPECIAL - BLUE KS BOX,400,51575,Great Britain,Bournemouth,IMPERIAL BRANDS
UNDEFINED,0,0,Austria,Salzburg,OTHER LOCAL TMO IND.
DOUBLE HAPPINESS - CLASSIC DELUXE LS BOX,200,85873,Indonesia,Ngurah Rai,CHINA NATIONAL
DAVIDOFF - GOLD KS BOX,600,88458,Saudi Arabia,Medina,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain DP,Vigo,PMI
CAMEL - (BLUE) KS BOX,600,45351,Aruba,Oranjestad,JTI
GAULOISES - BLONDES KS BOX,200,43530,Jordan,Amman,IMPERIAL BRANDS
DUNHILL - INTERNATIONAL 100's BOX,200,46041,China,Nanjing Lukou,BAT
MARLBORO - (RED FWD) KS BOX - CHANNEL ISLANDS DF,200,125414,Great Britain,Jersey,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Wuhan Tianhe,PMI
PARLIAMENT - SUPER SLIMS 100's RCB SUPERSLIMS WHITE - GENERIC DF-ENG TXT,200,123489,Azerbaijan,Baku,PMI
CAMEL - BLUE KS BOX,600,52735,France,Marseille,JTI
NOBEL - KS BOX,200,44321,Canary Islands,Lanzarote,IMPERIAL BRANDS
ESSE - LIGHTS 100's BOX SUPERSLIMS,200,46853,Sri Lanka,Colombo,KT & G
CHUNGHWA - KS BOX,200,43087,China,Pengsheng,CHINA NATIONAL
RICHMOND - SUPERKINGS MENTHOL MENTHOL 100's BOX,200,91247,Great Britain,Liverpool,IMPERIAL BRANDS
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - GENERIC DF-ENG TXT,200,139312,Brazil,Rio de Janeiro,PMI
YU XI - (GOLD) KS BOX,200,53543,China,Hohhot Baita,CHINA NATIONAL
PARLIAMENT - NIGHT BLUE KS RCB JUMBO RC WHITE - RUSSIA DF - IDM RUSSIA,200,121938,Russia,Sochi,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Madagascar,Tulear,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS RCB 600 C CHI SPECIAL OUTER WHITE - TURKEY DF,600,125311,Turkey,Cukurova Airport,PMI
WINSTON - CLASSIC 100's BOX,200,56652,France DP,Nice,JTI
L&M - RED LABEL (5.0 CWB) KS RCB 600 - TURKEY DF,600,122596,Turkey,Diyarbakir Airport,PMI
DUNHILL - INTERNATIONAL KS BOX,400,47577,Brazil,Recife,BAT
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,China,Xian Xianyang,IMPERIAL BRANDS
DAVIDOFF - SLIMS LIGHTS 100's OCTAGONAL PACK SLIMS,200,48007,Greece,Zakynthos,IMPERIAL BRANDS
LAMBERT & BUTLER - WHITE KS BOX,400,45980,Mexico,Cancun,IMPERIAL BRANDS
WEST - RED KS BOX,200,46023,China,Kunming Wujiaba,IMPERIAL BRANDS
MARLBORO - PURPLE BURST MENTHOL KS BOX C TRU WHITE - KOREA DF,200,103507,South Korea,Cheongju,PMI
PETER JACKSON - GOLD + FRESH BURST KS BOX C 25 TRANSPARENT BUNDLE - AUSTRALIA DOM,200,120735,Australia,Sydney,PMI
VOGUE - MENTHOL 100's BOX SUPERSLIMS,600,46753,Morocco,Rabat,BAT
SILK CUT - PURPLE KS BOX,200,45375,Greece,Rhodes,JTI
DAVIDOFF - MENTHOL 90's BOX,200,47107,China,Hohhot Baita,IMPERIAL BRANDS
MARLBORO - PREMIUM BLACK (FWD) KS RCS 100 100 JUMBO RC WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),100,119258,China,Shanghai Hongqiao,PMI
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,200,91074,Peru,Lima,JTI
VOGUE - SUPER SLIMS MENTHOL 100's BOX SUPERSLIMS,200,45104,Colombia,Cali,BAT
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,China,Xian Xianyang,KARELIA TOBACCO
MARLBORO - EDGE (2.0) KS BOX SUPERSLIMS DCV WHITE - TURKEY DF,200,107958,Turkey,Adana Airport,PMI
L&M - BLUE LABEL KS RCB 600 - TURKEY DF,600,87048,Turkey,Kayseri Airport,PMI
WINSTON - XSTYLE DUO KS D-SHAPE PACK (FRONT RCB) C SLIMS,400,114057,Saudi Arabia,Medina,JTI
MARLBORO - (GOLD 3.0) 100's SOFT - TURKEY DF,200,114829,Turkey,Kutahya Airport,PMI
PARLIAMENT - AQUA BLUE KS RCB WHITE - CES-EE-CA DF-ENG GHW,200,98146,Kazakhstan,Astana,PMI
GLAMOUR - PINKS 100's L-STICK BOX SUPERSLIMS,200,54224,Brazil,Recife,JTI
DUNHILL - SWITCH 6MG KS OCTAGONAL PACK C,200,92588,South Korea,Jeju,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,400,59257,Turkey,Diyarbakir Airport,BAT
CAMEL - ACTIVATE KS BOX C,200,67982,Grenada,St. George's Point Saline,JTI
WEST - SILVER KS BOX,200,46755,Bosnia-Herzegovinia,Banja Luka,IMPERIAL BRANDS
KENT - BLUE FUTURA KS RCB,200,51949,China,Guiyang Longdongbao,BAT
MARLBORO - GOLD TOUCH 3.5 KS RCT SLIMS - ITALY DF - IDM ITALY,200,123091,Italy,Treviso,PMI
MAYFAIR - SKY BLUE KS BOX,200,46686,Spain,Mahon Airport,JTI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Tunisia,Tozeur,PMI
WEST - SILVER KS BOX,200,46755,China,Nanjing Lukou,IMPERIAL BRANDS
MARLBORO - EXOTIC SHUFFLE MENTHOL KS RCB 600 (PROMO) C MUL SPECIAL OUTER WHITE - TURKEY DF,600,152491,Turkey,Samsun Airport,PMI
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,France,Grenoble,JTI
